businessName,instagramUrl,websiteUrl,listingUrl,city,neighborhood,businessType,dietaryTags,dohGrade,contactEmail,phone,address,googleRating,googleReviewCount
P.J. Clarke's Lincoln Square,https://www.instagram.com/pjclarkes,https://pjclarkes.com/location/pj-clarkes-restaurant-bar-lincoln-square/,https://www.eatrealfoodnyc.com/restaurants/pj-clarkes-lincoln-square,Manhattan,Lincoln Square,American restaurant,,NA,ps@clarkesgroup.com,12129579700,"44 W 63rd St, New York, NY 10023",4.2,2125
Taqueria Coatzingo,null,https://taqueriacoatzingo.shop/,https://www.eatrealfoodnyc.com/restaurants/taqueria-coatzingo,Queens,Jackson Heights,Mexican restaurant,,B,,17184241977,"76-05 Roosevelt Ave, Jackson Heights, NY 11372",4.2,2089
Starbucks Coffee Company,https://instagram.com/starbucks,https://www.starbucks.com/store-locator/store/13525/,https://www.eatrealfoodnyc.com/restaurants/starbucks-coffee-company-howard,Queens,Howard Beach,Coffee shop,,NA,fkissell@afce.com,17186419332,"157-41 Cross Bay Blvd, Howard Beach, NY 11414",4.2,2046
Brooklyn Chop House Steakhouse Downtown NYC,https://www.instagram.com/brooklynchophouse,https://www.brooklynchophouse.com/,https://www.eatrealfoodnyc.com/restaurants/brooklyn-chop-house-steakhouse-downtown-nyc,Manhattan,Financial District,Steak house,,NA,aniess@universal-info.com,12126191200,"150 Nassau St, New York, NY 10038",4.2,2045
Mamasushi,https://www.instagram.com/mamasushinyc,http://www.mamasushi.com/harlem,https://www.eatrealfoodnyc.com/restaurants/mamasushi,Manhattan,Hamilton Heights,Asian fusion restaurant,,A,raymond@mamasushi.com,16466827879,"3569 Broadway, New York, NY 10031",4.2,2044
Merryland Buffet,null,https://rebrand.ly/merryland-buffet,https://www.eatrealfoodnyc.com/restaurants/merryland-buffet-mott,Bronx,Mott Haven,Chinese restaurant,,NA,jenifer.patterson@destinationrx.com,17189933608,"325 E 149th St, Bronx, NY 10451",4.2,2018
King of Falafel & Shawarma,https://www.instagram.com/kingoffalafel,http://www.kofnyc.com/,https://www.eatrealfoodnyc.com/restaurants/king-of-falafel-shawarma,Queens,Astoria,Middle Eastern restaurant,vegetarian|halal,A,team@latofonts.com,17183408068,"30-15 Broadway, Astoria, NY 11106",4.2,2010
Sarabeth's Park Avenue South,https://www.instagram.com/sarabethsnyc,https://www.sarabethsrestaurants.com/location/sarabeths-park-avenue-south-nomad/,https://www.eatrealfoodnyc.com/restaurants/sarabeths-park-avenue-south,Manhattan,Kips Bay,American restaurant,,NA,tribecaevents@sarabethsrestaurants.com,12123350093,"381 Park Ave S, New York, NY 10016",4.2,1990
Noodle Village,null,http://nynoodlevillage.com/,https://www.eatrealfoodnyc.com/restaurants/noodle-village,Manhattan,Chinatown,Chinese restaurant,,A,john@nynoodlevillage.com,12122330788,"70 Mott St, New York, NY 10013",4.2,1978
Pio Pio 4,null,https://www.piopio.com/,https://www.eatrealfoodnyc.com/restaurants/pio-pio-4,Bronx,Mott Haven,Peruvian restaurant,,NA,ivtamara_2000@yahoo.com,17184013300,"264 Cypress Ave, Bronx, NY 10454",4.2,1975
Laree Adda - Indian & Pakistani Restaurant,https://www.instagram.com/LareeAdda,https://lareeadda.com/,https://www.eatrealfoodnyc.com/restaurants/laree-adda-indian-pakistani-restaurant,Manhattan,Battery Park City,Pakistani restaurant,halal|vegetarian,NA,info@lareeadda.com,12014354900,"287 Grove St, Jersey City, NJ 07302",4.2,1959
Saravanaa Bhavan,https://www.instagram.com/saravanaabhavan.us,https://www.saravanaabhavan.us/,https://www.eatrealfoodnyc.com/restaurants/saravanaa-bhavan-upper,Manhattan,Upper West Side,Indian restaurant,vegetarian,NA,hsbcalifornia@saravanabhavan.com,12127217755,"413 Amsterdam Ave, New York, NY 10024",4.2,1923
Sherwood Diner,null,http://sherwooddiner.com/,https://www.eatrealfoodnyc.com/restaurants/sherwood-diner,Queens,Far Rockaway,Diner,,NA,,15163714616,"311 Rockaway Tpke, Lawrence, NY 11559",4.2,1919
Clinton Hall,https://www.instagram.com/ClintonHallNY,http://www.clintonhallny.com/,https://www.eatrealfoodnyc.com/restaurants/clinton-hall-battery,Manhattan,Battery Park City,Beer garden,,A,info@clintonhallny.com,12123636000,"90 Washington St, New York, NY 10006",4.2,1908
The Comfort Diner,null,https://www.comfortdiner.com/,https://www.eatrealfoodnyc.com/restaurants/the-comfort-diner,Manhattan,Midtown East,Diner,,A,e.abozeid@comfortdiner.com,12128674555,"214 E 45th St, New York, NY 10017",4.2,1893
Chuck E. Cheese,https://www.instagram.com/chuckecheese,https://www.chuckecheese.com/bronx-terminal-market,https://www.eatrealfoodnyc.com/restaurants/chuck-e-cheese-concourse,Bronx,Concourse,Children's amusement center,,NA,media@cecentertainment.com,17182927812,"700 Exterior St, Bronx, NY 10451",4.2,1883
Palm Tree Marketplace,null,https://m.facebook.com/pages/Palm-Tree-Marketplace/121300221289610,https://www.eatrealfoodnyc.com/restaurants/palm-tree-marketplace,Bronx,Williamsbridge,Supermarket,,NA,,17182316323,"3717 Boston Rd, Bronx, NY 10466",4.2,1876
PetSmart,https://www.instagram.com/petsmart,https://www.petsmart.com/stores/us/ny/valley-stream-store1152.html%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business,https://www.eatrealfoodnyc.com/restaurants/petsmart,Queens,Rosedale,Pet supply store,,NA,MMAGNUSSON@PETSMART.COM,15165612418,"14 West Circle, Valley Stream, NY 11581",4.2,1856
Malecon Restaurant (97th Street),https://www.instagram.com/p,http://maleconrestaurants.com/,https://www.eatrealfoodnyc.com/restaurants/malecon-restaurant-97th-street,Manhattan,Upper West Side,Dominican restaurant,,NA,reyesamc@yahoo.com,12128645648,"764 Amsterdam Ave, New York, NY 10025",4.2,1851
Estrellita Poblana,null,https://estrellitapoblana.nyc/,https://www.eatrealfoodnyc.com/restaurants/estrellita-poblana,Bronx,Parkchester,Mexican restaurant,,NA,kiki@estrellitapoblana1.com,17185187425,"2231 Westchester Ave, Bronx, NY 10462",4.2,1845
El Nuevo Bohío Tropical,null,https://www.elnuevobohio.com/,https://www.eatrealfoodnyc.com/restaurants/el-nuevo-boho-tropical,Bronx,Pelham Bay,Dominican restaurant,,A,info@elnuevo.com,17184094442,"20 Westchester Square, Bronx, NY 10461",4.2,1844
Ritz Diner,null,https://ritzdinerny.com/,https://www.eatrealfoodnyc.com/restaurants/ritz-diner,Queens,Long Island City,Diner,,NA,,12123194993,"1079 1st Ave, New York, NY 10022",4.2,1840
Karma Kafe,null,http://www.karmakafe.com/,https://www.eatrealfoodnyc.com/restaurants/karma-kafe,Manhattan,West Village,Indian restaurant,vegetarian,NA,info@karmakafe.com,12016100900,"505 Washington St, Hoboken, NJ 07030",4.2,1837
Applebee's Grill + Bar,https://www.instagram.com/applebees,https://restaurants.applebees.com/en-us/ny/elmhurst/9015-queens-blvd.-98076%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_my_business%26utm_term%3D98076%26utm_content%3Dwebsite,https://www.eatrealfoodnyc.com/restaurants/applebees-grill-bar-elmhurst,Queens,Elmhurst,Restaurant,,NA,comments@applemetro.com,17182717999,"90-15 Queens Blvd, Elmhurst, NY 11373",4.2,1809
12 Chairs Cafe,http://instagram.com/12chairscafe,https://12chairscafe.com/,https://www.eatrealfoodnyc.com/restaurants/12-chairs-cafe,Manhattan,SoHo,Israeli restaurant,halal|vegetarian,NA,12chairsnyc@gmail.com,12122548640,"56 MacDougal St, New York, NY 10012",4.2,1798
Little Cupcake Bakeshop,https://instagram.com/littlecupcakebakeshop,http://www.littlecupcakebakeshop.com/,https://www.eatrealfoodnyc.com/restaurants/little-cupcake-bakeshop-soho,Manhattan,SoHo,Bakery,whole-foods,NA,info@littlecupcakebakeshop.com,12129419100,"30 Prince St, New York, NY 10012",4.2,1787
Caridad Kingsbridge,https://instagram.com/caridadkingsbridge,http://www.caridadatkingsbridge.com/,https://www.eatrealfoodnyc.com/restaurants/caridad-kingsbridge,Bronx,Kingsbridge,Dominican restaurant,,NA,reservation@gmail.com,17186017660,"135 W Kingsbridge Rd, Bronx, NY 10468",4.2,1751
Applebee's Grill + Bar,https://www.instagram.com/applebees,https://restaurants.applebees.com/en-us/ny/staten-island/1451-richmond-avenue-93055%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_my_business%26utm_term%3D93055%26utm_content%3Dwebsite,https://www.eatrealfoodnyc.com/restaurants/applebees-grill-bar-mariners,Staten Island,Mariners Harbor,Restaurant,,NA,comments@applemetro.com,17184771300,"1451 Richmond Ave, Staten Island, NY 10314",4.2,1751
Stout NYC,https://www.instagram.com/stout_nyc,https://www.stoutnyc.com/,https://www.eatrealfoodnyc.com/restaurants/stout-nyc-murray,Manhattan,Murray Hill,Restaurant,,NA,info@stoutnyc.com,12129229009,"60 E 41st St, New York, NY 10017",4.2,1749
Chili's Grill & Bar,https://www.instagram.com/chilis,https://www.chilis.com/locations/us/new-york/staten-island/staten-island%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3DChilis,https://www.eatrealfoodnyc.com/restaurants/chilis-grill-bar-mariners,Staten Island,Mariners Harbor,Restaurant,,A,mwolfe@bfcompanies.com,17186970883,"1497 Richmond Ave, Staten Island, NY 10314",4.2,1717
El Patron,https://www.instagram.com/explore,http://elpatronqueens.com/,https://www.eatrealfoodnyc.com/restaurants/el-patron-bayside,Queens,Bayside,Mexican restaurant,vegetarian,NA,elpatronnyc@att.net,17188192121,"194-01 Northern Blvd, Flushing, NY 11358",4.2,1710
Del Frisco's Grille,https://www.instagram.com/dfgrille,https://www.delfriscosgrille.com/location/del-friscos-grille-hoboken-nj/,https://www.eatrealfoodnyc.com/restaurants/del-friscos-grille,Manhattan,West Village,Steak house,,NA,khadd@dfrg.com,12016530195,"221 River St, Hoboken, NJ 07030",4.2,1706
Himalayan Yak Restaurant,null,https://himalayanyak.us/,https://www.eatrealfoodnyc.com/restaurants/himalayan-yak-restaurant,Queens,Jackson Heights,Nepalese restaurant,vegetarian,NA,,17187791119,"72-20 Roosevelt Ave, Jackson Heights, NY 11372",4.2,1663
Row House,https://www.instagram.com/p,https://rowhouseharlem.com/,https://www.eatrealfoodnyc.com/restaurants/row-house,Manhattan,Morningside Heights,American restaurant,,B,info@rowhouseharlem.com,12122560019,"2128 Frederick Douglass Blvd, New York, NY 10026",4.2,1659
Sarabeth's Upper West Side,https://www.instagram.com/sarabethsnyc,https://sarabethsrestaurants.com/,https://www.eatrealfoodnyc.com/restaurants/sarabeths-upper-west-side,Manhattan,Upper West Side,American restaurant,,NA,tribecaevents@sarabethsrestaurants.com,12124966280,"423 Amsterdam Ave, New York, NY 10024",4.2,1655
Mambi,null,https://mambirestaurant.shop/,https://www.eatrealfoodnyc.com/restaurants/mambi,Manhattan,Washington Heights,Dominican restaurant,,A,,12129289796,"4181 Broadway, New York, NY 10033",4.2,1640
Rezdôra,https://www.instagram.com/rezdoranyc,https://www.rezdora.nyc/,https://www.eatrealfoodnyc.com/restaurants/rezdra,Manhattan,Flatiron District,Italian restaurant,,NA,3apress@rezdora.nyc,16466929090,"27 E 20th St, New York, NY 10003",4.2,1631
Key Food Supermarkets,https://www.instagram.com/keyfood,http://www.keyfood.com/,https://www.eatrealfoodnyc.com/restaurants/key-food-supermarkets-pelham,Bronx,Pelham Bay,Supermarket,,NA,kberliner@keyfoods.com,17188242263,"3151 Westchester Ave, Bronx, NY 10461",4.2,1618
YAYOS LATIN CUISINE,null,https://yayoslatincuisine.shop/,https://www.eatrealfoodnyc.com/restaurants/yayos-latin-cuisine,Brooklyn,Fort Greene,Latin American restaurant,,NA,,17186228922,"36 5th Ave, Brooklyn, NY 11217",4.2,1614
Midnight Express Diner,null,http://midnightexpressdiner.com/,https://www.eatrealfoodnyc.com/restaurants/midnight-express-diner,Manhattan,Yorkville,Diner,low-calorie,A,,12128602320,"1715 2nd Ave, New York, NY 10128",4.2,1612
Z-Two Restaurant & Lounge,http://instagram.com/z2loungesiny,http://www.ztwosi.com/,https://www.eatrealfoodnyc.com/restaurants/z-two-restaurant-lounge,Staten Island,Tottenville,Diner,,NA,ztworestaurant@gmail.com,17183566800,"2925 Veterans Rd W, Staten Island, NY 10309",4.2,1612
Thái Sơn,null,http://thai-son.top/,https://www.eatrealfoodnyc.com/restaurants/thi-sn,Manhattan,Chinatown,Vietnamese restaurant,,NA,black9@qq.com,12127322822,"89 Baxter St, New York, NY 10013",4.2,1600
The Spaniard,null,https://www.thespaniardnyc.com/,https://www.eatrealfoodnyc.com/restaurants/the-spaniard,Manhattan,Greenwich Village,Restaurant,,A,info@thespaniardnyc.com,12129181986,"190 W 4th St, New York, NY 10014",4.2,1589
New York Food Court,null,http://www.nycfoodcourt.com/,https://www.eatrealfoodnyc.com/restaurants/new-york-food-court,Queens,Flushing,Restaurant,,NA,,19293167777,"133-35 Roosevelt Ave, Flushing, NY 11354",4.2,1575
Chelsea Square Diner,null,https://www.chelseasquarediner.com/,https://www.eatrealfoodnyc.com/restaurants/chelsea-square-diner,Manhattan,Chelsea,Diner,,B,support@chelseasquarediner.com,12126915400,"368 W 23rd St, New York, NY 10011",4.2,1522
The Kati Roll Company,https://www.instagram.com/thekatirollcompany,https://www.thekatirollcompany.com/,https://www.eatrealfoodnyc.com/restaurants/the-kati-roll-company,Manhattan,Greenwich Village,Indian restaurant,vegetarian,A,payalsaha@gmail.com,12124206517,"99 MacDougal St, New York, NY 10012",4.2,1518
La Kuchara,null,http://www.lakuchara.com/,https://www.eatrealfoodnyc.com/restaurants/la-kuchara,Queens,Jackson Heights,Ecuadorian restaurant,,A,contact@sansoxygen.com,13477386759,"95-07 31st Ave, East Elmhurst, NY 11369",4.2,1516
Tea & Sympathy,null,http://www.teaandsympathy.com/,https://www.eatrealfoodnyc.com/restaurants/tea-sympathy,Manhattan,Greenwich Village,British restaurant,,A,info@teaandsympathy.com,12129899735,"108 Greenwich Ave, New York, NY 10011",4.2,1514
LaGuardia Airport,null,https://www.laguardiaairport.com/,https://www.eatrealfoodnyc.com/restaurants/laguardia-airport,Queens,Jackson Heights,International airport,,NA,llugo@panynj.gov,17185333400,"East Elmhurst, NY 11371",4.1,32566
Dallas BBQ,https://www.instagram.com/dallasbbq,https://www.dallasbbq.com/times-square,https://www.eatrealfoodnyc.com/restaurants/dallas-bbq-midtown,Manhattan,Midtown,Barbecue restaurant,,A,gattita039@hotmail.com,12122219000,"241 W 42nd St, New York, NY 10036",4.1,14948
New York Hilton Midtown,https://www.instagram.com/doubletreechina/,https://www.hilton.com/en/hotels/nycnhhh-new-york-hilton-midtown/%3FSEO_id%3DGMB-AMER-HH-NYCNHHH%26y_source%3D1_NzIxNzU0LTcxNS1sb2NhdGlvbi53ZWJzaXRl,https://www.eatrealfoodnyc.com/restaurants/new-york-hilton-midtown,Manhattan,Midtown,Hotel,,NA,David.Vallillo@Hilton.com,12125867000,"1335 6th Ave, New York, NY 10019",4.1,11592
Red Lobster,https://www.instagram.com/redlobster,https://www.redlobster.com/seafood-restaurants/locations/ny/brooklyn/455-gateway-drive,https://www.eatrealfoodnyc.com/restaurants/red-lobster-east,Brooklyn,East New York,Seafood restaurant,,A,rsurpaneni@yahoo.com,17189642057,"455 Gateway Dr, Brooklyn, NY 11239",4.1,7939
Olive Garden Italian Restaurant,https://www.instagram.com/olivegarden/,https://www.olivegarden.com/locations/ny/new-york/nyc-times-square/1451%3Fcmpid%3Dbr:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:new-york-ny-1451_pl:locurl_rd:1335,https://www.eatrealfoodnyc.com/restaurants/olive-garden-italian-restaurant-midtown,Manhattan,Midtown,Italian restaurant,,NA,jarguello@darden.com,12123333254,"2 Times Sq, New York, NY 10036",4.1,7791
The Cheesecake Factory,http://www.instagram.com/cheesecakefactory,https://locations.thecheesecakefactory.com/ny/elmhurst-196.html%3Futm_source%3DGoogle%26utm_medium%3DMaps%26utm_campaign%3DGoogle%2BPlaces,https://www.eatrealfoodnyc.com/restaurants/the-cheesecake-factory-elmhurst,Queens,Elmhurst,Restaurant,,A,marketingmaterials@thecheesecakefactory.com,17186991212,"90-15 Queens Blvd Space #1073, Elmhurst, NY 11373",4.1,7147
Serendipity 3 - Upper East Side,https://www.instagram.com/serendipity3nyc,http://www.serendipity3.com/,https://www.eatrealfoodnyc.com/restaurants/serendipity-3-upper-east-side,Manhattan,Midtown East,American restaurant,,NA,info@serendipity3.com,16462121442,"225 E 60th St, New York, NY 10022",4.1,6526
Olive Garden Italian Restaurant,https://www.instagram.com/olivegarden/,https://www.olivegarden.com/locations/ny/elmhurst/elmhurst/4443%3Fcmpid%3Dbr:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:elmhurst-ny-4443_pl:locurl_rd:1784,https://www.eatrealfoodnyc.com/restaurants/olive-garden-italian-restaurant-rego,Queens,Rego Park,Italian restaurant,,NA,jarguello@darden.com,17184580549,"92-10 59th Ave, Elmhurst, NY 11373",4.1,4781
Catch,https://www.instagram.com/catch,https://www.catchrestaurants.com/location/catch-nyc/,https://www.eatrealfoodnyc.com/restaurants/catch,Manhattan,West Village,Restaurant,,A,hany.rmaiti@emmgrp.com,12123925978,"21 9th Ave, New York, NY 10014",4.1,4501
Sarabeth's Central Park South,https://www.instagram.com/sarabethsnyc,https://sarabethsrestaurants.com/,https://www.eatrealfoodnyc.com/restaurants/sarabeths-central-park-south,Manhattan,Midtown East,American restaurant,,NA,tribecaevents@sarabethsrestaurants.com,12128265959,"40 Central Park S Located in: 40 West 59th Street Condominium, New York, NY 10019",4.1,4368
Georgia Diner,null,https://georgiadiner.com/%3Futm_source%3Dgoogle,https://www.eatrealfoodnyc.com/restaurants/georgia-diner,Queens,Elmhurst,Diner,,A,georgiadiner@gmail.com,17186519000,"80-26 Queens Blvd, Elmhurst, NY 11373",4.1,4250
Parkview Diner,https://www.instagram.com/parkviewdiner/,https://parkviewdinerbk.com/%3Futm_source%3Dgoogle,https://www.eatrealfoodnyc.com/restaurants/parkview-diner,Brooklyn,Coney Island,Diner,,NA,parkviewdiner@gmail.com,17183339400,"2939 Cropsey Ave, Brooklyn, NY 11214",4.1,3661
Zyara Restaurant,https://www.instagram.com/zyara_restaurant_astoria,https://www.zyararestaurantnyc.com/,https://www.eatrealfoodnyc.com/restaurants/zyara-restaurant,Queens,Astoria,Health food restaurant,halal|vegetarian|whole-foods,NA,support@veloeat.com,17187777753,"25-53 Steinway St, Astoria, NY 11103",4.1,3254
Cecconi's DUMBO,https://www.instagram.com/cecconisrestaurants,http://cecconisdumbo.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgooglemybusiness,https://www.eatrealfoodnyc.com/restaurants/cecconis-dumbo,Brooklyn,DUMBO,Restaurant,,NA,info@cecconisdumbo.com,17186503900,"55 Water St, Brooklyn, NY 11201",4.1,3113
FARMBRIA by FOOD BAZAAR,https://www.instagram.com/foodbazaarsupermarket,https://www.foodbazaar.com/find-your-store/,https://www.eatrealfoodnyc.com/restaurants/farmbria-by-food-bazaar,Queens,St. Albans,Supermarket,,NA,justin@bogopa.com,17187239000,"217-20 Linden Blvd, Queens, NY 11411",4.1,3089
Great NY Noodletown,null,http://greatnewyorknoodletown.com/,https://www.eatrealfoodnyc.com/restaurants/great-ny-noodletown,Manhattan,Chinatown,Chinese restaurant,,A,,12123490923,"28 Bowery, New York, NY 10013",4.1,3071
Umi Premium Sushi & Seafood Buffet,null,http://www.umibuffet.com/,https://www.eatrealfoodnyc.com/restaurants/umi-premium-sushi-seafood-buffet,Brooklyn,Sheepshead Bay,Buffet restaurant,,NA,umibuffetcorp@gmail.com,17186486888,"3839 Nostrand Ave, Brooklyn, NY 11235",4.1,2910
La Esquina Brasserie,https://www.instagram.com/esquinanyc,https://www.esquinanyc.com/location/la-esquina-nyc-downtown/,https://www.eatrealfoodnyc.com/restaurants/la-esquina-brasserie,Manhattan,SoHo,Mexican restaurant,,NA,derek@dereksanders.biz,16466137100,"114 Kenmare St, New York, NY 10012",4.1,2794
Margaritaville Restaurant - Times Square,https://www.instagram.com/margaritavilletimessquare,https://www.margaritavilletimessquare.com/,https://www.eatrealfoodnyc.com/restaurants/margaritaville-restaurant-times-square,Manhattan,Midtown,American restaurant,,NA,diningrewards@landsharkbarandgrill.com,13322424828,"560 7th Ave, New York, NY 10018",4.1,2684
Warwick New York,https://www.instagram.com/warwickhotels,https://www.warwickhotels.com/warwick-new-york/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dseo,https://www.eatrealfoodnyc.com/restaurants/warwick-new-york,Manhattan,Midtown East,Hotel,,NA,TSHAFER@WARWICKHOTELS.COM,12122472700,"65 W 54th St, New York, NY 10019",4.1,2673
